obj_id,spec_obj_id,u,g,r,i,z,redshift,class,split
1.237664092898e+18,2606508100005423104,17.13021,16.06702,15.91548,15.88808,15.9222,-1.155547e-05,STAR,train
1237664092898066688,10809946560626186240,19.13553,18.93861,18.87685,18.68828,18.60009,1.945347,QSO,train
1237664673791016960,9988119883517548544,21.49671,20.12727,19.45594,19.20843,19.04936,-0.0002256644,STAR,train
1237668296598225152,6601317006565464064,26.01329,22.19233,20.77891,19.81399,19.22237,0.5462078,GALAXY,train
1.237661949179e+18,6068711374376425472,25.36409,22.4725,20.4196,19.46253,18.82146,0.5141168,GALAXY,test
1237661949200171520,1937761765316126720,19.3852,17.95811,17.56192,17.3543,17.20836,0.03526836,GALAXY,test
1237666215681327872,5778174220413720576,23.03489,24.20355,21.24661,19.89559,19.51916,0.6138466,GALAXY,train
1237667734499557632,2789986360084162560,19.38758,17.67326,17.15811,16.80894,16.58905,0.0674196,GALAXY,train
1237667734493200640,2668434244535085056,21.69674,19.07231,17.66278,17.067,16.69588,0.2381896,GALAXY,train
1237678619553694464,4865196933374040064,23.54499,21.33549,19.54799,18.71026,18.35723,0.4286058,GALAXY,train
1.237678619563e+18,1.2705788011386e+19,25.77574,22.89736,21.25096,20.10586,19.30305,0.558896,GALAXY,train
1237669766547046400,2620032092506974208,17.84726,16.84609,16.49153,16.3538,16.30844,-5.42512e-05,STAR,train
1237669766547046656,2620030992995346432,19.39126,18.46445,18.07205,17.89463,17.84689,-0.0007951651,STAR,train
1237669766547636224,2603110883416631296,18.90667,17.52021,16.95542,16.71254,16.56824,-0.0001075583,STAR,train
1237669766548291840,12445844221495367680,21.4769,21.07465,20.86334,20.59395,20.7051,1.565087,QSO,train
1237669766549274880,12445707882053523456,21.0338,21.17609,20.81948,20.74021,20.60318,1.35496,QSO,train
1237669766551109888,12466006241293129728,20.97605,20.73313,20.5359,20.31946,20.35275,1.625225,QSO,train
1237679477469675776,6879404117049235456,19.18084,18.24181,17.85539,17.70771,17.67,-0.0005598156,STAR,train
1237668365852411392,5858267598136039424,25.56703,22.58701,20.50209,19.36393,19.00402,0.6316043,GALAXY,train
1237655349964571392,7569634913391237120,25.24654,22.26004,20.86461,20.61357,20.32963,3.971572,QSO,train
1237678859536761344,5684915847279433728,25.6347,21.93264,20.52999,19.68227,19.22463,0.5350445,GALAXY,train
1237678859539055104,5687191288455387136,23.46259,21.69206,20.2875,19.47223,18.87613,0.4114791,QSO,test
1237678859540759040,6930161971263461376,25.53799,20.61505,18.81347,18.18525,17.65798,0.3154297,GALAXY,train
1237655502957117952,6796168334926960640,22.25139,21.30807,21.02172,20.98538,20.89275,-0.0006893335,STAR,train
1237657630045176576,4231207808593582080,25.33235,21.63066,20.31755,20.1449,19.88533,3.589837,QSO,train
1237678832147432192,12457064188001671168,22.84803,22.51747,21.42736,20.3251,19.66395,0.6952553,GALAXY,test
1237651539778273536,6440302609043838976,19.66269,19.0053,18.75048,18.791,18.57568,2.524676,QSO,train
1237662224083779840,1857809391454021632,19.6159,17.94291,17.09418,16.62141,16.26891,0.1334813,GALAXY,train
1237662224616390912,12108041535616210944,20.54852,20.42821,20.27402,20.39215,20.27295,0.9610942,QSO,train
1237662224617832704,1.2315126309236e+19,21.875,21.0813,20.36579,20.22224,20.08801,0.997933,QSO,test
1237667536925426176,5956141997186373632,23.20784,22.02995,22.55032,22.26056,21.14248,2.403759,QSO,train
1237664887462560256,4422646249070811136,25.77823,21.87973,20.27037,19.26547,18.80631,0.4724086,GALAXY,train
1237655369288777728,879401809213417472,19.44353,18.33764,17.73049,17.36151,17.12009,0.1521783,GALAXY,train
1237655369278948096,8200159487719659520,22.29216,22.50082,21.21581,20.39013,19.65334,0.6495996,GALAXY,train
1237661959372341248,9498318520855058432,20.32689,20.03136,19.70692,19.70344,19.65191,1.156469,QSO,train
1237661959366312192,9257378681785178112,21.18676,20.92465,20.52018,20.30432,20.30713,0.485673,GALAXY,train
1237661959370309888,9242526753527977984,21.39962,21.16619,20.83006,20.67053,20.2625,0.9509653,QSO,train
1237661959372669184,7596501204466948096,19.45486,18.54948,18.20308,18.07124,18.04094,-0.000784289,STAR,train
1237662306735095808,1565118845847365632,19.91016,17.78109,16.79075,16.3371,15.93624,0.09670313,GALAXY,train
1237662306737455360,5318984077847844864,23.81179,21.92069,20.3557,19.20865,19.06595,0.6647602,GALAXY,test
1237655369295069440,7659745113531504640,21.73792,19.6917,18.16098,17.61014,17.3677,0.2646727,GALAXY,train
1237655369295659776,9455558513231419392,24.06635,24.54372,21.99031,20.73836,19.9371,0.7468603,GALAXY,train
1237655369281831168,629408048472942592,19.18685,17.40713,16.59889,16.19839,15.91846,0.04515651,GALAXY,train
1237655369287532544,875993909027694592,20.26148,18.34671,17.27722,16.83458,16.49996,0.1318226,GALAXY,train
1237672764979413760,6894055658204977152,23.02697,21.58166,19.71576,18.8273,18.3617,0.4406103,GALAXY,train
1237672764974629376,7326334706357917696,20.06164,18.37838,17.23773,16.7442,16.3812,0.1647644,GALAXY,train
1237663786888856320,2113334541002237952,23.34568,24.01327,21.42052,20.0854,19.45042,-5.718981e-05,STAR,train
1237663786884137728,8303723586075777024,22.23708,21.43866,20.98759,21.00141,20.79515,0.356247,GALAXY,train
1237661966892990720,9438638672641808384,22.92744,20.89899,20.20508,19.99282,19.98123,-0.0009829272,STAR,train
1237658203425145088,5146673011693475840,21.99374,19.61604,18.124,17.62679,17.22182,0.2605994,GALAXY,train
1237679998240227840,10369608089456629760,22.53069,22.16526,21.53243,21.48688,20.53815,0.8367651,GALAXY,train
1237680502900130304,8036928182245677056,22.06955,19.97614,18.40352,17.76437,17.2894,0.2413493,GALAXY,train
1237680502900655104,8737188746456487936,23.37216,23.76055,21.51535,20.4451,19.72523,0.5346787,GALAXY,train
1237680502898164480,7321899003016402944,23.37236,22.7218,20.54057,19.51198,19.08351,0.5525199,GALAXY,train
1237679433452749056,8910518220794124288,21.73537,21.80701,21.30239,21.1223,20.92179,1.179326,QSO,train
1237679433444425984,8889190449497266176,19.29882,19.17449,19.16116,18.9158,18.95432,1.770739,QSO,train
1237661362373198080,8363304468562073600,21.06452,20.70068,20.08093,19.69721,19.37306,0.367682,QSO,train
1237680276874396160,8636843729813264384,20.91487,21.19257,21.28392,21.06242,21.17822,1.784606,QSO,train
1237680276867318528,7416308843360311296,21.66301,20.75007,20.59207,20.54155,20.19255,-0.0007177918,STAR,train
1237680276867711488,8669531396879177728,23.40878,21.5014,20.55104,19.93062,19.4339,0.9479849,QSO,train
1237680276871708928,8662804298839906304,21.40239,20.94991,21.16235,20.86815,21.13316,2.188701,QSO,train
1237663332148249088,1400672030654752768,20.53049,17.90318,16.47392,15.23689,14.56799,7.617292e-05,STAR,train
1237664093976723968,6534872698660870144,24.89862,21.40705,20.84204,20.54586,20.44251,0.0001206803,STAR,test
1237664093977837824,3333790250253182976,21.78729,21.65191,21.16304,21.2502,21.29008,1.025845,QSO,train
1237666338114175232,779138165624563712,18.50893,16.70466,15.88784,15.50545,15.1911,0.04365568,GALAXY,train
1237666338115486464,8865369248828250112,25.35081,23.56165,21.75053,20.59387,19.93128,0.6643139,GALAXY,train
1237656242236228864,5678006242741868544,25.7684,21.5791,19.69569,18.9651,18.47893,0.4390098,GALAXY,train
1237662698113597696,2086437722741827584,19.42756,17.81025,16.95081,16.5033,16.17226,0.06370888,GALAXY,train
1237653664720290048,540547987131099136,20.47576,19.84991,19.48951,19.15546,19.07413,1.656798,QSO,train
1237678832147497472,12457053742641207296,23.4677,23.24541,21.60419,20.31563,19.62611,0.7137429,GALAXY,train
1237661357005406464,1628127458148509696,21.21724,18.6444,17.16642,15.68612,14.86332,-4.304428e-05,STAR,train
1237669766547112192,2620033192018601984,21.17766,19.91781,19.35206,19.14385,19.0099,-0.0002596845,STAR,train
1237669766549143808,12445725199361660928,22.01099,22.35933,22.0133,22.23629,21.88985,1.097411,QSO,train
1237678597540349184,1.0319135839394e+19,26.36166,23.77678,21.76479,20.61739,19.92018,0.5798582,GALAXY,train
1237663235527802880,7746391305090258944,22.34608,20.50701,19.7863,19.10836,19.06771,0.2414805,GALAXY,train
1237655349965357824,9499455140983494656,23.89467,23.17523,21.32239,20.36169,20.10403,0.5785431,GALAXY,train
1237664874045309184,2171902208172386304,24.49359,21.80544,20.2589,18.37241,17.30939,-0.0001936736,STAR,train
1237664874046292480,5035264175804536832,21.82185,20.20947,19.9803,19.90677,19.99539,3.046645,QSO,train
1237668296598093824,2930817313336748032,20.11948,18.16846,17.18698,16.78029,16.42022,0.122572,GALAXY,train
1237668296590622976,2831706505558910976,18.59563,17.59386,17.04092,16.65982,16.40322,0.1143771,GALAXY,train
1237668296599863552,2933069937868040192,19.16228,17.46029,16.68812,16.33735,16.06148,0.07368205,GALAXY,train
1237661949172056576,6030561893919512576,22.40565,21.88489,20.07863,19.38083,18.84362,0.4257834,GALAXY,test
1237679318014165248,6935789270851672064,20.68184,18.96779,17.66831,17.10556,16.65731,0.2028121,GALAXY,train
1237653664721142016,5340185134305138688,24.56709,21.76705,21.17773,21.23275,20.41492,0.0004767667,STAR,train
1237680276873019648,7070874726059759616,20.84647,20.2834,20.14435,20.23768,20.05649,2.480243,QSO,train
1237667205674107648,2588500847818205184,20.69084,18.51691,17.58727,17.21158,17.02004,-0.0001535304,STAR,test
1237668348133376256,3088378425417689088,20.50575,18.39146,17.354,16.9135,16.54347,0.1258935,GALAXY,train
1237664877805961216,7282351214788106240,22.59946,20.38748,19.64586,18.9199,18.51231,2.192179e-05,STAR,train
1237664877806879232,11519126339337869312,24.78263,25.11625,21.97436,20.61856,19.91913,0.5048918,GALAXY,train
1237664877801309184,10844752151747778560,22.07513,22.59458,21.60474,21.03045,20.5081,0.7934641,GALAXY,train
1237680242526388736,8050227050680965120,26.23689,21.29239,19.95394,19.17506,18.57907,0.5240009,GALAXY,train
1237661362373132544,7598798083955382272,23.59208,21.93492,21.89101,21.85192,21.99712,0.8380476,GALAXY,train
1237661362380734976,12095699517560870912,22.35968,22.17615,21.84103,21.52114,21.27253,0.8271044,GALAXY,train
1237678579291980288,8630179314422536192,23.44472,22.64783,21.80396,20.66421,19.75662,0.6839228,GALAXY,train
1237678579293553152,7747554038586300416,21.58401,21.48383,19.92154,19.09751,18.73571,0.4809726,GALAXY,train
1237659324411413504,9452062065651111936,22.74093,24.83315,22.05016,20.80766,19.8915,0.716926,GALAXY,train
1237680276867318016,7416320388232402944,20.16547,19.63358,19.48385,19.4882,19.37565,-0.0001347463,STAR,train
1237659324952346880,1316248505542535168,20.52612,18.7323,17.36462,16.86474,16.5253,0.2157773,GALAXY,test
1237680276868760064,7335350427800852480,27.62276,22.27173,20.47989,19.37346,18.90971,0.5511245,GALAXY,train
1237678858470818816,12999794398439168000,24.88702,24.54541,23.65782,20.90981,19.39421,-0.0002325924,STAR,train
1237679433448554752,8899308700201932800,21.39381,21.18224,21.26093,20.79168,20.78607,1.823806,QSO,train
1237652943170896384,6915342203352274944,23.64625,20.33425,18.67387,18.0219,17.50937,0.3526514,GALAXY,train
1237665570368717824,9614260099972618240,22.6302,21.10195,20.40784,20.126,20.05888,-0.0001183107,STAR,train
1237665570369372672,9614088301280778240,21.94059,21.83814,21.53362,21.29124,21.8461,1.259752,QSO,test
1237664092897870336,5029504384159209472,22.06236,20.76044,20.55328,20.46685,20.36398,0.0003867888,STAR,train
1237664092899311872,3544473724793233408,20.48329,17.91517,16.73453,16.29053,16.04483,5.071432e-05,STAR,train
1237651737382224384,4537560612419688448,22.23242,21.17339,20.0769,19.21175,18.82036,0.4996786,GALAXY,train
1237663786881450752,8305906662386194432,23.04217,22.04634,21.83197,21.7056,21.17048,1.660397,QSO,test
1237665566083449344,2848646676191668224,19.79354,18.09105,17.16,16.76009,16.4278,0.08298095,GALAXY,train
1237666215683490560,8590789854711011328,23.56666,22.74098,21.27038,20.23336,19.51785,-1.591774e-05,STAR,test
1237678854694962688,4592615903854876672,21.75771,20.94439,20.27072,19.5173,19.10663,0.1854058,GALAXY,train
1237662224615735552,12111378553389733888,20.11799,19.87013,19.66068,19.39005,19.30304,1.60923,QSO,test
1237662224615801088,12111369207540897792,21.73734,21.52252,21.24278,21.02655,20.68312,0.9760597,QSO,train
1237652901822399232,8070637285497133056,26.50859,22.82432,20.9522,19.53213,18.80092,0.6665244,GALAXY,train
1237661137417732096,1.153152113375e+19,17.5884,16.70864,16.41039,16.27244,16.25349,-0.0001157135,STAR,train
1237661137426710784,9931810872958932992,21.43814,21.41008,21.41638,21.02584,20.63281,0.9850314,GALAXY,test
1237662306733654272,1562891234903615488,19.36205,17.2763,16.24379,15.8058,15.44103,0.1156483,GALAXY,train
1237655369282093056,629399252379920384,20.37512,18.43785,17.32563,16.84174,16.44641,0.1346461,GALAXY,test
1.237656495645e+18,836589573344618496,19.88229,18.26695,16.87977,16.10295,15.59862,0.03687371,GALAXY,train
1237656495633466112,821992735274723328,18.71678,17.43784,17.03178,16.80341,16.58968,0.01676813,GALAXY,train
1237667781769297920,2988177456407537664,19.95726,18.20015,17.28053,16.91042,16.58896,0.1243947,GALAXY,test
1237665547819614208,3835973501605486592,19.26834,18.47334,18.07225,17.87148,17.81675,0.0008647426,STAR,train
1237665547825578752,4420412041376061440,24.4706,21.13872,20.48885,20.3214,20.21857,-0.0006455631,STAR,train
1237678859530601472,4609575322937219072,26.86997,21.97808,20.68874,19.66414,19.00931,0.5240538,GALAXY,train
1237680306404131328,8670754867370022912,21.62493,21.36085,20.8295,20.88724,20.57878,1.116431,QSO,train
1237657630066671616,7522169546024966144,19.90469,19.80326,19.59956,19.56101,19.83862,1.187325,QSO,train
1237654381441843712,6447023374271272960,24.05218,21.60036,21.39332,21.17636,21.01605,0.0001336346,STAR,train
1237679433451635200,8908395063488567296,20.87185,20.51413,20.34083,20.00191,19.98862,1.583202,QSO,train
1237679433444032768,7918649318281861120,21.70884,20.93377,20.75387,20.7034,20.28679,2.731134,QSO,train
1237657070088683520,2965696564758079488,25.06724,23.19921,21.37353,20.23181,19.96444,0.6470121,GALAXY,test
1237678619564834816,4815588618029783040,19.71168,17.81237,16.74804,16.2392,15.80772,0.1110299,GALAXY,test
1237663789569933824,6425651611016910848,23.06484,21.75256,21.86291,21.86675,21.36754,2.273521,QSO,train
1237658204521496576,3273020517967226880,17.77954,16.31374,15.77401,15.60108,15.53871,-0.0001235205,STAR,train
1237658204522021120,6819619818536458240,19.71174,18.86033,18.58348,18.4624,18.44629,5.889548e-05,STAR,train
1237654605328023808,3650333881141403648,19.83363,18.71178,18.29113,18.18363,18.13651,-0.0001130283,STAR,train
1237667429020926208,6496511282858186752,22.04202,20.79882,20.57521,20.61931,20.54807,0.0006906557,STAR,train
1237678859547246848,6961662429056227328,23.88108,21.36928,19.42881,18.68229,18.2743,0.4008068,GALAXY,train
1237664877801243392,10844762871986149376,23.1864,22.46097,21.43319,20.71035,20.01544,0.9357157,GALAXY,train
1237671262273667840,5965142326456375296,25.16784,21.3405,19.67999,18.82919,18.41505,0.4613787,GALAXY,train
1237658192146923776,3589429732082556928,20.39802,19.48789,19.60824,19.08672,19.07899,0.0001848094,STAR,train
1237658192145809920,5011467439671891968,21.92445,20.42414,20.34553,20.2727,20.08563,2.632483,QSO,train
1237680276867252480,8670730678114211840,20.3168,19.82395,19.7437,19.85893,19.53063,0.7894531,QSO,train
1237680276867514880,8669551737844291584,22.50002,21.25078,20.97569,20.79237,20.60522,-0.0005379732,STAR,test
1237680276872561152,8662681428415502336,21.32253,20.94268,20.60256,20.10458,20.10582,1.725844,QSO,train
1237680276873675008,7073094640069793792,19.73709,19.16987,19.1067,19.00806,18.72842,0.7620537,QSO,train
1237662529532068096,1927591552167733248,19.56474,17.67303,16.49923,16.0269,15.69841,0.159942,GALAXY,train
1237663917339509248,4142394476999235584,21.8864,22.44706,21.09871,20.1054,19.72497,0.6111026,GALAXY,train
1237665570369962240,6786985213962770432,19.36725,18.50105,18.24644,18.16912,18.14472,-0.001477426,STAR,train
1237664092897017856,2168503067438245888,18.74032,17.58443,17.17647,17.05396,17.00353,9.048521e-05,STAR,train
1237659324958507264,5850378598800971776,25.23317,22.02136,20.13485,19.08705,18.67628,0.5380625,GALAXY,train
1237659324948218880,9452072511011575808,25.8725,24.11303,21.92749,20.67951,19.87483,0.8884352,GALAXY,train
1237672764985180416,6941173854472787968,22.25885,21.10743,19.25549,18.41481,17.90263,0.4451632,GALAXY,train
1237679433446785280,8894854853475719168,21.54461,21.16445,21.09929,20.7782,20.89044,1.539174,QSO,test
1237661137417929216,11531507114976761856,22.81455,21.34624,20.87071,20.47677,20.22157,0.1137319,GALAXY,train
1237655369282880000,7988420753774368768,22.01145,21.97413,20.58761,19.72144,19.27446,0.576756,GALAXY,train
1237651191360978944,6445961795777878016,18.99036,18.29201,18.06112,18.02881,17.81403,2.354403,QSO,test
1237658206113431808,8314987803277809664,21.6361,21.16676,21.22219,20.99547,20.76895,1.722561,QSO,train
1237667781757304832,2827217744338905088,18.56901,17.09841,16.28647,15.88011,15.59333,0.1089176,GALAXY,train
1237678859532763904,5702869216786667520,23.93604,21.86364,20.45329,19.61347,19.28544,0.3975116,GALAXY,train
1237664877804520192,11763492523515074560,25.53206,23.98155,22.16299,21.70179,21.30178,0.8640645,GALAXY,train
1237657630055923968,8201248547611629568,20.88881,20.83011,20.82624,20.65001,20.49055,1.906216,QSO,train
1237660962937438464,11527098073248716800,21.91398,21.1759,20.85391,20.80758,20.83017,2.699536,QSO,train
1237660962937962752,11527164868580104192,21.71706,21.23529,21.35887,21.0174,20.529,2.175178,QSO,train
1237660962938355968,11527205825388238848,21.42299,21.522,21.06874,20.92646,21.20479,0.5504978,GALAXY,train
1237660962938421504,11527207474655680512,22.03414,22.0282,22.11419,21.67995,21.60056,1.053589,GALAXY,test
